StartTime,B01_DE,B01_DK,B01_HU,B01_IT,B01_NE,B01_PO,B01_SE,B01_SP,B01_UK,B09_DE,B09_DK,B09_HU,B09_IT,B09_NE,B09_PO,B09_SE,B09_SP,B09_UK,B10_DE,B10_DK,B10_HU,B10_IT,B10_NE,B10_PO,B10_SE,B10_SP,B10_UK,B11_DE,B11_DK,B11_HU,B11_IT,B11_NE,B11_PO,B11_SE,B11_SP,B11_UK,B12_DE,B12_DK,B12_HU,B12_IT,B12_NE,B12_PO,B12_SE,B12_SP,B12_UK,B13_DE,B13_DK,B13_HU,B13_IT,B13_NE,B13_PO,B13_SE,B13_SP,B13_UK,B15_DE,B15_DK,B15_HU,B15_IT,B15_NE,B15_PO,B15_SE,B15_SP,B15_UK,B16_DE,B16_DK,B16_HU,B16_IT,B16_NE,B16_PO,B16_SE,B16_SP,B16_UK,B18_DE,B18_DK,B18_HU,B18_IT,B18_NE,B18_PO,B18_SE,B18_SP,B18_UK,B19_DE,B19_DK,B19_HU,B19_IT,B19_NE,B19_PO,B19_SE,B19_SP,B19_UK,Load_DE,Load_DK,Load_HU,Load_IT,Load_NE,Load_PO,Load_SE,Load_SP,Load_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_IT,green_energy_NE,green_energy_PO,green_energy_SE,green_energy_SP,green_energy_UK,surplus_DE,surplus_DK,surplus_HU,surplus_IT,surplus_NE,surplus_PO,surplus_SE,surplus_SP,surplus_UK,target
2022-08-09 21:00:00,16995.0,434.0,399.0,624.0,62.0,49.0,,464.0,,86.0,,0.0,612.0,,,,0.0,,563.0,,,0.0,,0.0,,,,4498.0,,12.0,2492.0,0.0,95.0,,612.0,,344.0,,20.0,318.0,,0.0,5873.0,2744.0,,,,,,,,,0.0,,352.0,,49.0,,,,,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,,414.0,10.0,,5.0,3534.0,,,0.0,,44610.0,95.0,414.0,1827.0,2994.0,821.0,2845.0,8204.0,,179799.0,3143.0,17839.0,27594.0,46043.0,16375.0,11238.0,28180.0,,67862.0,539.0,894.0,5878.0,6590.0,965.0,8718.0,12488.0,,-111937.0,-2604.0,-16945.0,-21716.0,-39453.0,-15410.0,-2520.0,-15692.0,,DK
2022-11-17 05:00:00,17478.0,287.0,570.0,715.0,104.0,273.0,,428.0,,112.0,,0.0,616.0,,,,0.0,,1065.0,,,827.0,,0.0,,,,4656.0,,36.0,2896.0,0.0,115.0,,652.0,,392.0,,68.0,545.0,,0.0,10387.0,456.0,,,,,,,,,0.0,,403.0,,52.0,,,,,80.0,,0.0,0.0,11.0,415.0,0.0,73.0,0.0,8.0,,7831.0,2070.0,,5.0,7806.0,,,0.0,,143737.0,3922.0,92.0,1919.0,9076.0,4037.0,2460.0,15244.0,10.0,239916.0,4845.0,21455.0,34946.0,48305.0,22693.0,18137.0,23888.0,,175674.0,6279.0,829.0,7938.0,16986.0,4498.0,12847.0,16868.0,10.0,-64242.0,1434.0,-20626.0,-27008.0,-31319.0,-18195.0,-5290.0,-7020.0,,DK
2022-03-24 14:00:00,18054.0,703.0,385.0,610.0,0.0,173.0,,507.0,,92.0,,0.0,647.0,,,,0.0,,2181.0,,,99.0,,0.0,,,,3922.0,,60.0,1185.0,0.0,203.0,,1018.0,,689.0,,52.0,160.0,,0.0,10317.0,4053.0,,,,,,,,,0.0,,496.0,,48.0,,,,,116.0,,73827.0,492.0,3218.0,4886.0,671.0,1999.0,103.0,1389.0,,608.0,211.0,,,31.0,,,0.0,,1504.0,516.0,533.0,1146.0,829.0,745.0,1972.0,8688.0,56.0,246423.0,4343.0,21155.0,37979.0,40861.0,22700.0,16299.0,30457.0,2085.0,101373.0,1922.0,4296.0,8733.0,1531.0,3120.0,12392.0,15771.0,56.0,-145050.0,-2421.0,-16859.0,-29246.0,-39330.0,-19580.0,-3907.0,-14686.0,-2029.0,UK
2022-02-21 08:00:00,18604.0,758.0,553.0,636.0,60.0,232.0,,522.0,,80.0,,0.0,652.0,,,,0.0,,3449.0,,,581.0,,16.0,,,,4429.0,,20.0,1882.0,0.0,323.0,,668.0,,232.0,,8.0,349.0,,7.0,10370.0,912.0,,,,,,,,,0.0,,550.0,,49.0,,,,,100.0,,32187.0,358.0,1336.0,6059.0,37.0,882.0,24.0,9347.0,,17855.0,1864.0,,,7829.0,,,0.0,,162486.0,3381.0,117.0,6804.0,7768.0,6413.0,5428.0,7234.0,1615.0,293202.0,5400.0,24763.0,41892.0,61126.0,23826.0,21716.0,32401.0,2034.0,239872.0,6361.0,2083.0,16963.0,15694.0,7873.0,15822.0,18783.0,1615.0,-53330.0,961.0,-22680.0,-24929.0,-45432.0,-15953.0,-5894.0,-13618.0,-419.0,DK
2022-03-18 23:00:00,18458.0,834.0,533.0,640.0,0.0,181.0,,473.0,,124.0,,0.0,658.0,,,,0.0,,825.0,,,,,0.0,,,,3966.0,,52.0,902.0,0.0,161.0,,1053.0,,360.0,,56.0,17.0,,0.0,5442.0,862.0,,,,,,,,,0.0,,572.0,,49.0,,,,,105.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,6687.0,333.0,,,6714.0,,,0.0,,68282.0,209.0,92.0,5353.0,5229.0,557.0,6087.0,5021.0,1184.0,200304.0,3424.0,20181.0,25547.0,42105.0,17902.0,15349.0,22835.0,1622.0,99274.0,1376.0,782.0,7570.0,11943.0,899.0,11529.0,7533.0,1184.0,-101030.0,-2048.0,-19399.0,-17977.0,-30162.0,-17003.0,-3820.0,-15302.0,-438.0,UK
2022-02-21 17:00:00,19488.0,535.0,510.0,621.0,62.0,230.0,,524.0,,96.0,,0.0,659.0,,,,0.0,,19403.0,,,204.0,,848.0,,,,4429.0,,20.0,2752.0,0.0,309.0,,779.0,,480.0,,8.0,540.0,,57.0,10631.0,4103.0,,,,,,,,,0.0,,672.0,,48.0,,,,,122.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,,22183.0,2021.0,,,7258.0,,,0.0,,143642.0,2188.0,245.0,6856.0,7643.0,6013.0,6130.0,9675.0,393.0,298055.0,5105.0,25604.0,41787.0,62760.0,24519.0,22018.0,32552.0,2515.0,210393.0,4744.0,831.0,11632.0,14963.0,7457.0,16761.0,15690.0,393.0,-87662.0,-361.0,-24773.0,-30155.0,-47797.0,-17062.0,-5257.0,-16862.0,-2122.0,DK
2022-06-02 10:00:00,17587.0,220.0,434.0,520.0,64.0,246.0,,492.0,,84.0,,0.0,612.0,,,,0.0,,995.0,,,0.0,,0.0,,,,6162.0,,47.0,2637.0,0.0,133.0,,844.0,,701.0,,64.0,200.0,,0.0,8769.0,832.0,,,,,,,,,0.0,,356.0,,52.0,,,,,112.0,,129271.0,377.0,6374.0,11108.0,1104.0,4697.0,331.0,11188.0,,10249.0,1547.0,,0.0,380.0,,,0.0,,26954.0,2351.0,110.0,633.0,202.0,2169.0,2187.0,2828.0,,257938.0,4786.0,19167.0,27931.0,33368.0,20939.0,15126.0,30896.0,1996.0,192359.0,4495.0,7081.0,15710.0,1750.0,7245.0,11287.0,16296.0,,-65579.0,-291.0,-12086.0,-12221.0,-31618.0,-13694.0,-3839.0,-14600.0,,DK
2022-10-17 08:00:00,17076.0,129.0,611.0,695.0,180.0,77.0,,412.0,,65.0,,0.0,606.0,,,,0.0,,2148.0,,,86.0,,0.0,,,,4693.0,,48.0,1309.0,0.0,134.0,,464.0,,399.0,,64.0,105.0,,0.0,6528.0,1300.0,,,,,,,,,0.0,,384.0,,59.0,,,,,84.0,,70467.0,261.0,6155.0,7211.0,173.0,4764.0,144.0,4152.0,,15466.0,1540.0,,0.0,5736.0,,,0.0,,51186.0,1684.0,123.0,375.0,5479.0,795.0,3824.0,7692.0,,248610.0,4464.0,17584.0,35394.0,56026.0,21418.0,13468.0,28216.0,,161884.0,3614.0,7060.0,10387.0,11568.0,5770.0,10496.0,14104.0,,-86726.0,-850.0,-10524.0,-25007.0,-44458.0,-15648.0,-2972.0,-14112.0,,DK
2022-05-05 00:00:00,17543.0,440.0,583.0,588.0,60.0,249.0,,546.0,,108.0,,0.0,613.0,,,,0.0,,280.0,,,0.0,,0.0,,,,5029.0,,28.0,1710.0,0.0,194.0,,1141.0,,187.0,,28.0,46.0,,0.0,7415.0,2157.0,,,,,,,,,0.0,,372.0,,44.0,,,,,100.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,159.0,,899.0,173.0,,,199.0,,,0.0,,7437.0,327.0,320.0,807.0,435.0,2428.0,2551.0,7994.0,,177084.0,3090.0,16395.0,24310.0,41945.0,16368.0,12193.0,21217.0,1261.0,31855.0,942.0,1003.0,3764.0,694.0,2871.0,9966.0,12097.0,,-145229.0,-2148.0,-15392.0,-20546.0,-41251.0,-13497.0,-2227.0,-9120.0,,DK
2022-06-29 15:00:00,17745.0,338.0,532.0,486.0,83.0,236.0,,508.0,,76.0,,0.0,593.0,,,,0.0,,1789.0,,,1129.0,,773.0,,,,6543.0,,24.0,5673.0,0.0,104.0,,628.0,,997.0,,24.0,828.0,,0.0,9170.0,288.0,,,,,,,,,0.0,,356.0,,43.0,,,,,96.0,,55263.0,600.0,2491.0,3780.0,743.0,1336.0,188.0,12036.0,,5481.0,348.0,,3.0,436.0,,,0.0,,16995.0,517.0,361.0,1986.0,1122.0,341.0,436.0,6480.0,,240352.0,4236.0,25173.0,45707.0,45481.0,22189.0,14033.0,30868.0,2085.0,105245.0,1803.0,3475.0,14478.0,2384.0,2790.0,9794.0,20036.0,,-135107.0,-2433.0,-21698.0,-31229.0,-43097.0,-19399.0,-4239.0,-10832.0,,DK
2022-04-26 08:00:00,18444.0,438.0,661.0,516.0,52.0,194.0,,523.0,,90.0,,0.0,612.0,,,,0.0,,1491.0,,,1.0,,0.0,,,,4933.0,,44.0,2228.0,0.0,236.0,,1225.0,,700.0,,60.0,107.0,,0.0,7382.0,991.0,,,,,,,,,0.0,,540.0,,61.0,,,,,108.0,,70220.0,916.0,5668.0,10060.0,777.0,3096.0,479.0,10503.0,,1149.0,99.0,,,2746.0,,,0.0,,8061.0,126.0,0.0,162.0,3205.0,185.0,4076.0,1399.0,,268173.0,4438.0,18731.0,38428.0,41152.0,22737.0,16159.0,29254.0,2131.0,105628.0,1579.0,6494.0,13686.0,6780.0,3711.0,11937.0,14749.0,,-162545.0,-2859.0,-12237.0,-24742.0,-34372.0,-19026.0,-4222.0,-14505.0,,DK
2022-01-30 07:00:00,18759.0,375.0,517.0,627.0,40.0,149.0,,483.0,,84.0,,0.0,648.0,,,,0.0,,1132.0,,,108.0,,35.0,,,,3253.0,,56.0,3272.0,0.0,229.0,,624.0,,350.0,,64.0,279.0,,25.0,5486.0,2061.0,,,,,,,,0.0,0.0,,532.0,,46.0,,,,,98.0,,6265.0,162.0,1803.0,4963.0,24.0,307.0,20.0,2846.0,,20445.0,1124.0,,,4289.0,,,0.0,,138513.0,3049.0,1007.0,2872.0,5821.0,4724.0,8798.0,3708.0,437.0,208036.0,4263.0,20619.0,29488.0,46282.0,18220.0,18521.0,25220.0,1353.0,189333.0,4710.0,3493.0,12769.0,10174.0,5469.0,14304.0,9820.0,437.0,-18703.0,447.0,-17126.0,-16719.0,-36108.0,-12751.0,-4217.0,-15400.0,-916.0,DK
2022-08-31 16:00:00,18560.0,47.0,487.0,613.0,0.0,48.0,,428.0,,84.0,,0.0,604.0,,,,0.0,,13998.0,,,634.0,,794.0,,,,5431.0,,20.0,4833.0,0.0,155.0,,464.0,,946.0,,20.0,713.0,,35.0,9460.0,372.0,,,,,,,,,0.0,,352.0,,54.0,,,,,96.0,,14741.0,87.0,229.0,109.0,331.0,101.0,6.0,9900.0,,11228.0,551.0,,1.0,7805.0,,,0.0,,26312.0,381.0,522.0,2576.0,3643.0,1193.0,2401.0,5712.0,,230491.0,3987.0,21861.0,40402.0,48366.0,21619.0,14118.0,31476.0,,91652.0,1066.0,1332.0,10083.0,11779.0,2326.0,11867.0,16972.0,,-138839.0,-2921.0,-20529.0,-30319.0,-36587.0,-19293.0,-2251.0,-14504.0,,SE
2022-01-08 21:00:00,17979.0,842.0,515.0,599.0,66.0,226.0,,538.0,,112.0,,4.0,656.0,,,,0.0,,573.0,,,0.0,,17.0,,,,5160.0,,16.0,1745.0,0.0,243.0,,1073.0,,169.0,,0.0,233.0,,0.0,10335.0,1065.0,,,,,,,,0.0,0.0,,568.0,,36.0,,,,,91.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,,23493.0,1853.0,,,8632.0,,,0.0,,124780.0,1928.0,227.0,2852.0,6990.0,1575.0,1375.0,15092.0,,228617.0,3981.0,21116.0,26534.0,48901.0,18046.0,17739.0,27108.0,1933.0,172834.0,4626.0,798.0,6085.0,15688.0,2061.0,11710.0,17865.0,,-55783.0,645.0,-20318.0,-20449.0,-33213.0,-15985.0,-6029.0,-9243.0,,DK
2022-06-09 14:00:00,16775.0,268.0,440.0,553.0,72.0,243.0,,476.0,,84.0,,0.0,582.0,,,,0.0,,316.0,,,481.0,,234.0,,,,6724.0,,38.0,4159.0,0.0,137.0,,724.0,,813.0,,48.0,528.0,,0.0,10012.0,432.0,,,,,,,,,0.0,,356.0,,30.0,,,,,100.0,,65093.0,575.0,2270.0,4223.0,1163.0,1233.0,222.0,12872.0,,9750.0,190.0,,0.0,2265.0,,,0.0,,40486.0,523.0,528.0,3614.0,2349.0,799.0,346.0,6180.0,,244774.0,4440.0,21305.0,39151.0,38282.0,21946.0,14574.0,31104.0,1879.0,140397.0,1556.0,3354.0,14140.0,5849.0,2646.0,10580.0,20784.0,,-104377.0,-2884.0,-17951.0,-25011.0,-32433.0,-19300.0,-3994.0,-10320.0,,DK
2022-06-11 08:00:00,16591.0,9.0,515.0,482.0,81.0,228.0,,428.0,,85.0,,0.0,592.0,,,,0.0,,26.0,,,132.0,,0.0,,,,7012.0,,44.0,3066.0,0.0,81.0,,736.0,,471.0,,48.0,418.0,,0.0,6402.0,700.0,,,,,,,,,0.0,,356.0,,54.0,,,,,96.0,,114261.0,1098.0,5885.0,11010.0,1015.0,5642.0,485.0,10540.0,,10273.0,410.0,,4.0,2538.0,,,0.0,,27372.0,944.0,682.0,5280.0,1882.0,358.0,4027.0,5248.0,,218258.0,3781.0,17157.0,32096.0,32020.0,19213.0,12267.0,27564.0,1530.0,176447.0,2461.0,7228.0,20984.0,5516.0,6309.0,10914.0,17748.0,,-41811.0,-1320.0,-9929.0,-11112.0,-26504.0,-12904.0,-1353.0,-9816.0,,DK
2022-10-20 22:00:00,17456.0,243.0,687.0,764.0,178.0,253.0,,312.0,,85.0,,0.0,621.0,,,,0.0,,1332.0,,,0.0,,0.0,,,,4494.0,,40.0,968.0,0.0,124.0,,604.0,,242.0,,44.0,13.0,,0.0,8518.0,500.0,,,,,,,,,0.0,,408.0,,48.0,,,,,92.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,12019.0,1442.0,,1.0,2195.0,,,0.0,,63175.0,1085.0,624.0,288.0,4248.0,4687.0,2438.0,13760.0,,186173.0,3069.0,17716.0,25045.0,41499.0,16758.0,12837.0,23796.0,,99211.0,2770.0,1443.0,2655.0,6621.0,5064.0,10956.0,15368.0,,-86962.0,-299.0,-16273.0,-22390.0,-34878.0,-11694.0,-1881.0,-8428.0,,DK
2022-04-11 15:00:00,18958.0,768.0,608.0,588.0,0.0,245.0,,560.0,,88.0,,0.0,624.0,,,,0.0,,8565.0,,,714.0,,182.0,,,,4930.0,,12.0,1667.0,0.0,309.0,,1021.0,,519.0,,12.0,400.0,,58.0,8613.0,1467.0,,,,,,,,,0.0,,540.0,,55.0,,,,,103.0,,53484.0,339.0,1672.0,2247.0,648.0,821.0,61.0,2701.0,,4262.0,114.0,,,3569.0,,,0.0,,10129.0,404.0,9.0,1211.0,3314.0,878.0,3678.0,16805.0,,243246.0,4458.0,21218.0,35355.0,46476.0,23026.0,17173.0,27309.0,2240.0,101475.0,1625.0,2368.0,7451.0,7531.0,2493.0,12352.0,22657.0,,-141771.0,-2833.0,-18850.0,-27904.0,-38945.0,-20533.0,-4821.0,-4652.0,,DK
2022-08-25 15:00:00,17572.0,238.0,392.0,686.0,61.0,46.0,,400.0,,64.0,,0.0,614.0,,,,0.0,,5003.0,,,746.0,,679.0,,,,5269.0,,26.0,4046.0,0.0,135.0,,528.0,,584.0,,20.0,623.0,,35.0,9112.0,448.0,,,,,,,,,0.0,,352.0,,55.0,,,,,96.0,,49452.0,381.0,1667.0,2327.0,667.0,822.0,106.0,11556.0,,15258.0,1149.0,,12.0,3530.0,,,0.0,,20927.0,1116.0,2.0,2127.0,1335.0,775.0,1563.0,6272.0,,239269.0,4300.0,22137.0,37929.0,50237.0,22222.0,13663.0,32152.0,,114481.0,2884.0,2162.0,11181.0,5593.0,2492.0,10781.0,19300.0,,-124788.0,-1416.0,-19975.0,-26748.0,-44644.0,-19730.0,-2882.0,-12852.0,,DK
2022-01-15 12:00:00,18977.0,886.0,616.0,523.0,40.0,230.0,,556.0,,96.0,,4.0,645.0,,,,0.0,,2391.0,,,76.0,,39.0,,,,5045.0,,28.0,1555.0,0.0,256.0,,1064.0,,90.0,,0.0,312.0,,0.0,8790.0,1212.0,,,,,,,,0.0,0.0,,732.0,,40.0,,,,,97.0,,20895.0,142.0,3379.0,5925.0,99.0,914.0,8.0,8015.0,,4190.0,345.0,,,746.0,,,0.0,,5841.0,517.0,356.0,2903.0,1301.0,1714.0,3791.0,2083.0,,238519.0,4342.0,21510.0,30918.0,55693.0,21572.0,18627.0,29999.0,2284.0,58257.0,1890.0,4423.0,11939.0,2186.0,3153.0,12589.0,13027.0,,-180262.0,-2452.0,-17087.0,-18979.0,-53507.0,-18419.0,-6038.0,-16972.0,,DK
2022-05-02 16:00:00,19165.0,378.0,390.0,587.0,60.0,272.0,,519.0,,97.0,,0.0,612.0,,,,0.0,,4366.0,,,1036.0,,528.0,,,,4316.0,,16.0,4134.0,0.0,276.0,,1216.0,,577.0,,24.0,585.0,,56.0,4924.0,2162.0,,,,,,,,,0.0,,424.0,,53.0,,,,,113.0,,24761.0,78.0,532.0,470.0,437.0,461.0,23.0,3684.0,,3033.0,856.0,,,609.0,,,0.0,,12443.0,1574.0,0.0,814.0,2272.0,516.0,8286.0,9002.0,,243669.0,4170.0,20838.0,35023.0,44944.0,18432.0,14632.0,25920.0,2094.0,69182.0,2886.0,1015.0,8238.0,3378.0,2109.0,13233.0,16696.0,,-174487.0,-1284.0,-19823.0,-26785.0,-41566.0,-16323.0,-1399.0,-9224.0,,DK
2022-12-13 05:00:00,18758.0,827.0,367.0,747.0,101.0,276.0,,372.0,,100.0,,0.0,625.0,,,,0.0,,5774.0,,,487.0,,0.0,,40.0,,4202.0,,33.0,2880.0,0.0,125.0,,1036.0,,898.0,,36.0,854.0,,0.0,9882.0,1352.0,,,,,,,,,0.0,,664.0,,45.0,,,,,84.0,,0.0,0.0,0.0,8.0,0.0,22.0,0.0,4.0,,5330.0,510.0,,4.0,1082.0,,,0.0,,19129.0,152.0,33.0,2388.0,580.0,3781.0,5496.0,13044.0,32.0,253439.0,5040.0,24492.0,39060.0,53643.0,24222.0,21877.0,25016.0,,54855.0,1489.0,514.0,7993.0,1763.0,4204.0,15378.0,15932.0,32.0,-198584.0,-3551.0,-23978.0,-31067.0,-51880.0,-20018.0,-6499.0,-9084.0,,DK
2022-03-03 17:00:00,19902.0,1033.0,501.0,703.0,116.0,226.0,,536.0,,104.0,,0.0,640.0,,,,0.0,,19858.0,,,2762.0,,798.0,,,,4141.0,,48.0,4299.0,0.0,320.0,,885.0,,1109.0,,36.0,1129.0,,57.0,11307.0,3085.0,,,,,,,,,0.0,,708.0,,48.0,,,,,112.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,,9363.0,214.0,,,2964.0,,,0.0,,29691.0,547.0,269.0,714.0,3163.0,1394.0,2052.0,11049.0,99.0,282133.0,4825.0,26152.0,43791.0,59801.0,25305.0,19346.0,33077.0,2508.0,84878.0,1794.0,902.0,10247.0,6243.0,2795.0,13359.0,15745.0,99.0,-197255.0,-3031.0,-25250.0,-33544.0,-53558.0,-22510.0,-5987.0,-17332.0,-2409.0,UK
2022-02-01 04:00:00,18262.0,759.0,611.0,596.0,39.0,230.0,,424.0,,82.0,,4.0,627.0,,,,0.0,,4005.0,,,82.0,,10.0,,,,3956.0,,60.0,1608.0,0.0,193.0,,587.0,,158.0,,64.0,485.0,,0.0,11677.0,958.0,,,,,,,,0.0,0.0,,704.0,,35.0,,,,,90.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,,21238.0,1807.0,,,7061.0,,,0.0,,86374.0,1010.0,692.0,7381.0,5896.0,1648.0,1232.0,14452.0,1227.0,241107.0,4518.0,21938.0,33930.0,46474.0,21900.0,21084.0,26893.0,1129.0,134779.0,3579.0,1466.0,10779.0,12996.0,2081.0,12909.0,16530.0,1227.0,-106328.0,-939.0,-20472.0,-23151.0,-33478.0,-19819.0,-8175.0,-10363.0,98.0,UK
2022-10-01 07:00:00,17504.0,24.0,402.0,681.0,66.0,77.0,,412.0,,101.0,,0.0,625.0,,,,0.0,,5878.0,,,66.0,,249.0,,,,5727.0,,44.0,1814.0,0.0,175.0,,528.0,,299.0,,43.0,335.0,,5.0,5929.0,2076.0,,,,,,,,,0.0,,388.0,,48.0,,,,,92.0,,15492.0,137.0,1445.0,6691.0,351.0,3150.0,148.0,3412.0,,16273.0,1189.0,,0.0,6786.0,,,0.0,,122641.0,2099.0,14.0,2268.0,4646.0,1342.0,4042.0,3220.0,,219282.0,3725.0,19102.0,30932.0,42458.0,19133.0,13109.0,23396.0,,184303.0,3449.0,1996.0,12480.0,11849.0,4998.0,10119.0,9740.0,,-34979.0,-276.0,-17106.0,-18452.0,-30609.0,-14135.0,-2990.0,-13656.0,,DK
2022-09-28 03:00:00,17775.0,671.0,389.0,659.0,65.0,96.0,,348.0,,96.0,,0.0,628.0,,,,0.0,,751.0,,,222.0,,85.0,,,,5951.0,,48.0,1439.0,0.0,118.0,,372.0,,321.0,,44.0,87.0,,0.0,6887.0,1016.0,,,,,,,,,0.0,,372.0,,38.0,,,,,80.0,,0.0,1.0,0.0,0.0,0.0,10.0,0.0,100.0,,678.0,253.0,,3.0,2379.0,,,0.0,,23182.0,310.0,26.0,4824.0,588.0,921.0,3825.0,7396.0,,190926.0,3616.0,18124.0,29839.0,41685.0,19244.0,13326.0,21200.0,,49126.0,1235.0,545.0,7862.0,3032.0,1230.0,10712.0,9312.0,,-141800.0,-2381.0,-17579.0,-21977.0,-38653.0,-18014.0,-2614.0,-11888.0,,SE
2022-04-16 07:00:00,18521.0,429.0,571.0,591.0,0.0,195.0,,503.0,,116.0,,0.0,639.0,,,,0.0,,1576.0,,,49.0,,366.0,,,,5208.0,,12.0,1569.0,0.0,266.0,,972.0,,167.0,,0.0,78.0,,7.0,8287.0,504.0,,,,,,,,,0.0,,537.0,,60.0,,,,,96.0,,62222.0,912.0,2432.0,9377.0,857.0,3078.0,355.0,10777.0,,8654.0,211.0,,,2420.0,,,0.0,,29129.0,147.0,1116.0,3214.0,1935.0,3761.0,1101.0,4314.0,,205836.0,3808.0,18043.0,28758.0,37047.0,18825.0,14404.0,22937.0,1611.0,126130.0,1699.0,4191.0,15517.0,5212.0,7673.0,9743.0,17166.0,,-79706.0,-2109.0,-13852.0,-13241.0,-31835.0,-11152.0,-4661.0,-5771.0,,DK
2022-12-19 13:00:00,19051.0,793.0,551.0,712.0,84.0,79.0,,380.0,,96.0,,0.0,621.0,,,,0.0,,4538.0,,,261.0,,12.0,,472.0,,3885.0,,20.0,2567.0,0.0,126.0,,1060.0,,406.0,,0.0,437.0,,43.0,10234.0,2752.0,,,,,,,,,0.0,,519.0,,45.0,,,,,84.0,,3119.0,2.0,879.0,1364.0,40.0,157.0,1.0,7492.0,,21555.0,1992.0,,7.0,9416.0,,,0.0,,98107.0,1865.0,345.0,917.0,8900.0,5563.0,3261.0,9648.0,1498.0,271757.0,5222.0,24072.0,40836.0,60758.0,25580.0,21081.0,30992.0,,151276.0,4652.0,1840.0,6886.0,18440.0,5980.0,13496.0,21888.0,1498.0,-120481.0,-570.0,-22232.0,-33950.0,-42318.0,-19600.0,-7585.0,-9104.0,,DK
2022-03-21 11:00:00,18243.0,558.0,557.0,637.0,0.0,174.0,,372.0,,92.0,,0.0,651.0,,,,0.0,,272.0,,,,,0.0,,,,3151.0,,47.0,1050.0,0.0,152.0,,840.0,,614.0,,60.0,25.0,,0.0,8625.0,659.0,,,,,,,,,0.0,,619.0,,52.0,,,,,107.0,,123155.0,1105.0,6629.0,9965.0,1217.0,4476.0,416.0,4202.0,,2509.0,980.0,,,156.0,,,0.0,,19522.0,1171.0,24.0,3303.0,379.0,1394.0,2841.0,11216.0,682.0,267830.0,4474.0,20221.0,37626.0,35261.0,21633.0,16025.0,31360.0,2157.0,168177.0,3814.0,7369.0,15631.0,1752.0,6196.0,11882.0,17396.0,682.0,-99653.0,-660.0,-12852.0,-21995.0,-33509.0,-15437.0,-4143.0,-13964.0,-1475.0,DK
2022-07-27 09:00:00,16696.0,16.0,440.0,714.0,61.0,236.0,,456.0,,57.0,,0.0,575.0,,,,0.0,,1329.0,,,312.0,,0.0,,,,5775.0,,16.0,3380.0,0.0,83.0,,616.0,,400.0,,20.0,523.0,,0.0,5961.0,1440.0,,,,,,,,,0.0,,360.0,,49.0,,,,,84.0,,95836.0,901.0,6955.0,9835.0,827.0,4654.0,387.0,10984.0,,16873.0,1729.0,,1.0,1095.0,,,0.0,,33765.0,2265.0,0.0,786.0,1193.0,2046.0,5669.0,2320.0,,253259.0,4101.0,19295.0,46934.0,38317.0,20923.0,12993.0,34024.0,,171091.0,4911.0,7480.0,16126.0,3176.0,7019.0,12017.0,15900.0,,-82168.0,810.0,-11815.0,-30808.0,-35141.0,-13904.0,-976.0,-18124.0,,DK
2022-09-04 23:00:00,16431.0,362.0,391.0,648.0,61.0,45.0,,404.0,,88.0,,0.0,610.0,,,,0.0,,109.0,,,64.0,,0.0,,,,4310.0,,20.0,1641.0,0.0,94.0,,452.0,,129.0,,20.0,161.0,,0.0,8922.0,1324.0,,,,,,,,,0.0,,372.0,,50.0,,,,,88.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,716.0,,20403.0,1661.0,,3.0,3818.0,,,0.0,,42333.0,1229.0,0.0,1363.0,1698.0,2732.0,844.0,5272.0,,161247.0,2769.0,14364.0,23192.0,41474.0,13542.0,11352.0,22288.0,,84175.0,3252.0,481.0,4490.0,5581.0,2871.0,9766.0,8256.0,,-77072.0,483.0,-13883.0,-18702.0,-35893.0,-10671.0,-1586.0,-14032.0,,DK
2022-05-29 14:00:00,17873.0,339.0,444.0,515.0,65.0,247.0,,436.0,,106.0,,0.0,631.0,,,,0.0,,423.0,,,,,0.0,,,,5965.0,,52.0,3257.0,0.0,122.0,,788.0,,808.0,,60.0,372.0,,0.0,9099.0,536.0,,,,,,,,,0.0,,372.0,,54.0,,,,,108.0,,60263.0,443.0,970.0,4375.0,358.0,1765.0,238.0,12672.0,,17956.0,946.0,,0.0,2893.0,,,0.0,,28051.0,1520.0,119.0,3012.0,3303.0,186.0,704.0,4624.0,,187142.0,3590.0,17687.0,26979.0,37564.0,16177.0,12693.0,23280.0,1364.0,131817.0,3248.0,1699.0,12162.0,6619.0,2320.0,10041.0,19164.0,,-55325.0,-342.0,-15988.0,-14817.0,-30945.0,-13857.0,-2652.0,-4116.0,,DK
